"membership_id";"membership_plan";"renewal_cycle";"first_join_date";"event_name";"upsell_date";"new_renewal_cycle";"membership_amount";"currency";"renews_date";"upsell_plan";"churn_date";"cancellation_date";"log_creation_time"
220;Bronze;Annually;"2021-09-21 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-01-01 07:00:00";NULL;NULL;NULL;"2022-08-12 00:00:00"
220;Bronze;Annually;"2021-09-21 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-01-01 07:00:00";NULL;NULL;NULL;"2022-06-24 00:00:00"
220;Bronze;Annually;"2021-09-21 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-01-01 07:00:00";NULL;NULL;NULL;"2022-06-17 00:00:00"
235;Bronze;"11 Month";"2021-11-26 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
235;Bronze;"11 Month";"2021-11-26 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-02-10 07:00:00";Bronze;NULL;NULL;"2022-12-19 00:00:00"
235;Bronze;"11 Month";"2021-11-26 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2023-02-10 07:00:00";NULL;NULL;NULL;"2022-11-10 00:00:00"
235;Bronze;"11 Month";"2021-11-26 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-02-10 07:00:00";Bronze;NULL;NULL;"2022-11-10 00:00:00"
235;Bronze;"11 Month";"2021-11-26 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-10 07:00:00";Bronze;NULL;NULL;"2022-09-19 00:00:00"
235;Bronze;"11 Month";"2021-11-26 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-11-10 07:00:00";NULL;NULL;NULL;"2022-08-10 00:00:00"
235;Bronze;"11 Month";"2021-11-26 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-10 07:00:00";Bronze;NULL;NULL;"2022-08-10 00:00:00"
235;Bronze;"11 Month";"2021-11-26 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-10 07:00:00";Bronze;NULL;NULL;"2022-06-22 00:00:00"
4;Custom;Quarterly;"2019-06-06 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
79;Bronze;Quarterly;"2020-03-18 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2023-01-10 00:00:00";NULL;NULL;NULL;"2022-12-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-01-10 00:00:00";Bronze;NULL;NULL;"2022-12-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-10 00:00:00";Bronze;NULL;NULL;"2022-12-01 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-12-10 00:00:00";NULL;NULL;NULL;"2022-11-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-10 00:00:00";Bronze;NULL;NULL;"2022-11-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-10 00:00:00";Bronze;NULL;NULL;"2022-10-20 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-11-10 00:00:00";NULL;NULL;NULL;"2022-10-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-10 00:00:00";Bronze;NULL;NULL;"2022-10-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-10-10 00:00:00";Bronze;NULL;NULL;"2022-09-19 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipChurnUpdated;NULL;NULL;499;USD;NULL;NULL;"2022-09-10 00:03:46";NULL;"2022-09-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipValueChanged;NULL;1;499;USD;NULL;Bronze;NULL;NULL;"2022-09-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2022-10-10 00:00:00";NULL;NULL;NULL;"2022-09-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-09 20:00:00";Bronze;NULL;NULL;"2022-08-09 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-09 20:00:00";Bronze;NULL;NULL;"2022-07-20 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-09 20:00:00";Bronze;NULL;NULL;"2022-07-05 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-09 20:00:00";Bronze;NULL;NULL;"2022-06-30 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-09 20:00:00";Bronze;NULL;NULL;"2022-06-28 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-09 20:00:00";Bronze;NULL;NULL;"2022-06-27 00:00:00"
175;Silver;Quarterly;"2021-03-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-09 20:00:00";Bronze;NULL;NULL;"2022-06-24 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipEnded;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-19 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipChurnUpdated;NULL;NULL;579;USD;NULL;NULL;"2022-12-18 17:00:00";NULL;"2022-09-19 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipValueChanged;NULL;3;579;USD;NULL;NULL;NULL;NULL;"2022-09-19 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipCancelled;NULL;NULL;499;USD;NULL;NULL;NULL;"2022-12-18 17:00:00";"2022-09-19 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipActivated;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-09-19 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-12-18 17:00:00";NULL;NULL;NULL;"2022-09-18 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-18 17:00:00";Bronze;NULL;NULL;"2022-09-18 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-18 17:00:00";Bronze;NULL;NULL;"2022-07-28 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-18 17:00:00";Bronze;NULL;NULL;"2022-07-26 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-18 17:00:00";Bronze;NULL;NULL;"2022-06-24 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-09-18 17:00:00";NULL;NULL;NULL;"2022-06-18 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-18 17:00:00";Bronze;NULL;NULL;"2022-06-18 00:00:00"
178;Bronze;Quarterly;"2021-03-18 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-06-18 17:00:00";Bronze;NULL;NULL;"2022-06-17 00:00:00"
255;Bronze;Monthly;"2022-04-01 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipCaptured;NULL;NULL;999;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-01-12 22:00:00";Silver;NULL;NULL;"2022-12-19 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2023-01-12 22:00:00";NULL;NULL;NULL;"2022-12-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-01-12 22:00:00";Silver;NULL;NULL;"2022-12-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-12 22:00:00";Silver;NULL;NULL;"2022-11-21 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-12-12 22:00:00";NULL;NULL;NULL;"2022-11-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-12 22:00:00";Silver;NULL;NULL;"2022-11-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-12 22:00:00";Silver;NULL;NULL;"2022-10-21 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-11-12 22:00:00";NULL;NULL;NULL;"2022-10-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-12 22:00:00";Silver;NULL;NULL;"2022-10-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-10-12 22:00:00";Silver;NULL;NULL;"2022-10-10 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-10-12 22:00:00";Silver;NULL;NULL;"2022-09-15 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-10-12 22:00:00";Silver;NULL;NULL;"2022-09-14 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-10-12 22:00:00";NULL;NULL;NULL;"2022-09-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-10-12 22:00:00";Silver;NULL;NULL;"2022-09-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-12 22:00:00";Silver;NULL;NULL;"2022-09-07 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-12 22:00:00";Silver;NULL;NULL;"2022-08-31 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-12 22:00:00";Silver;NULL;NULL;"2022-08-31 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-09-12 22:00:00";NULL;NULL;NULL;"2022-08-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-12 22:00:00";Silver;NULL;NULL;"2022-08-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-12 22:00:00";Silver;NULL;NULL;"2022-07-15 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipValueChanged;NULL;1;999;USD;NULL;Silver;NULL;NULL;"2022-07-12 00:00:00"
277;Silver;Monthly;"2022-07-12 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2022-08-12 22:00:00";NULL;NULL;NULL;"2022-07-12 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipCaptured;NULL;NULL;2,999;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipEnded;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-08-05 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipUpdated;NULL;NULL;499;USD;NULL;Gold;NULL;NULL;"2022-07-28 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipChurnUpdated;NULL;NULL;579;USD;NULL;NULL;"2022-08-05 15:00:00";NULL;"2022-07-28 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipValueChanged;NULL;3;579;USD;NULL;NULL;NULL;NULL;"2022-07-28 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipCancelled;NULL;NULL;499;USD;NULL;NULL;NULL;"2022-08-05 15:00:00";"2022-07-28 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipValueChanged;NULL;3;2,999;USD;NULL;Gold;NULL;NULL;"2022-07-28 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipActivated;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-07-28 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-05 15:00:00";Gold;NULL;NULL;"2022-07-05 00:00:00"
71;Gold;Quarterly;"2020-02-03 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-05 15:00:00";Gold;NULL;NULL;"2022-06-28 00:00:00"
144;Silver;Annually;"2021-01-04 00:00:00";MembershipCaptured;NULL;NULL;1,599;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
144;Silver;Annually;"2021-01-04 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-05-01 07:00:00";Silver;NULL;NULL;"2022-07-28 00:00:00"
144;Silver;Annually;"2021-01-04 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-05-01 07:00:00";Silver;NULL;NULL;"2022-06-24 00:00:00"
144;Silver;Annually;"2021-01-04 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-05-01 07:00:00";Silver;NULL;NULL;"2022-06-16 00:00:00"
167;Bronze;Monthly;"2021-02-09 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
195;Bronze;Annually;"2021-06-02 00:00:00";MembershipCaptured;NULL;NULL;833;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
195;Bronze;Annually;"2021-06-02 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-06-07 07:00:00";Bronze;NULL;NULL;"2022-07-28 00:00:00"
195;Bronze;Annually;"2021-06-02 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-06-07 07:00:00";Bronze;NULL;NULL;"2022-06-24 00:00:00"
195;Bronze;Annually;"2021-06-02 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-06-07 07:00:00";Bronze;NULL;NULL;"2022-06-17 00:00:00"
195;Bronze;Annually;"2021-06-02 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-06-07 07:00:00";Bronze;NULL;NULL;"2022-06-16 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2023-03-01 21:00:00";NULL;NULL;NULL;"2022-12-01 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-03-01 21:00:00";Bronze;NULL;NULL;"2022-12-01 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 21:00:00";Bronze;NULL;NULL;"2022-11-08 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 21:00:00";Bronze;NULL;NULL;"2022-11-07 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 21:00:00";Bronze;NULL;NULL;"2022-09-08 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 21:00:00";Bronze;NULL;NULL;"2022-09-08 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 21:00:00";Bronze;NULL;NULL;"2022-09-07 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 21:00:00";Bronze;NULL;NULL;"2022-09-06 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 21:00:00";Bronze;NULL;NULL;"2022-09-06 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipValueChanged;NULL;3;499;USD;NULL;Bronze;NULL;NULL;"2022-09-01 00:00:00"
285;Bronze;Quarterly;"2022-09-01 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2022-12-01 21:00:00";NULL;NULL;NULL;"2022-09-01 00:00:00"
299;Bronze;Quarterly;"2022-11-24 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
299;Bronze;Quarterly;"2022-11-24 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-02-24 19:00:00";Bronze;NULL;NULL;"2022-12-14 00:00:00"
299;Bronze;Quarterly;"2022-11-24 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-02-24 19:00:00";Bronze;NULL;NULL;"2022-11-30 00:00:00"
299;Bronze;Quarterly;"2022-11-24 00:00:00";MembershipValueChanged;NULL;3;499;USD;NULL;Bronze;NULL;NULL;"2022-11-24 00:00:00"
299;Bronze;Quarterly;"2022-11-24 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2023-02-24 19:00:00";NULL;NULL;NULL;"2022-11-24 00:00:00"
137;Bronze;"24 Month";"2020-12-22 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2023-02-18 18:00:00";NULL;NULL;NULL;"2022-11-18 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-02-18 18:00:00";Bronze;NULL;NULL;"2022-11-18 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-18 18:00:00";Bronze;NULL;NULL;"2022-11-17 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-18 18:00:00";Bronze;NULL;NULL;"2022-11-08 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-18 18:00:00";Bronze;NULL;NULL;"2022-11-07 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-18 18:00:00";Bronze;NULL;NULL;"2022-09-23 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-18 18:00:00";Bronze;NULL;NULL;"2022-09-08 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-18 18:00:00";Bronze;NULL;NULL;"2022-09-07 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipUpsellUpdated;"2022-08-18 18:26:31";NULL;2,697;USD;NULL;NULL;NULL;NULL;"2022-08-18 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipValueChanged;NULL;3;499;USD;NULL;Bronze;NULL;NULL;"2022-08-18 00:00:00"
259;Bronze;Quarterly;"2022-04-20 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2022-11-18 18:00:00";NULL;NULL;NULL;"2022-08-18 00:00:00"
290;Bronze;Annually;"2022-09-29 00:00:00";MembershipCaptured;NULL;NULL;768.33;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
290;Bronze;Annually;"2022-09-29 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-09-29 18:00:00";Silver;NULL;NULL;"2022-10-20 00:00:00"
290;Bronze;Annually;"2022-09-29 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-09-29 18:00:00";Silver;NULL;NULL;"2022-09-29 00:00:00"
290;Bronze;Annually;"2022-09-29 00:00:00";MembershipValueChanged;NULL;12;768;USD;NULL;Silver;NULL;NULL;"2022-09-29 00:00:00"
290;Bronze;Annually;"2022-09-29 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2023-09-29 18:00:00";NULL;NULL;NULL;"2022-09-29 00:00:00"
262;Bronze;Annually;"2022-05-09 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
262;Bronze;Annually;"2022-05-09 00:00:00";MembershipUpsellUpdated;"2022-11-16 20:04:42";NULL;8,091;USD;NULL;NULL;NULL;NULL;"2022-11-16 00:00:00"
262;Bronze;Annually;"2022-05-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-08-01 07:00:00";Bronze;NULL;NULL;"2022-11-16 00:00:00"
262;Bronze;Annually;"2022-05-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-08-01 07:00:00";Bronze;NULL;NULL;"2022-11-16 00:00:00"
262;Bronze;Annually;"2022-05-09 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2023-02-09 21:00:00";NULL;NULL;NULL;"2022-11-09 00:00:00"
262;Bronze;Annually;"2022-05-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-02-09 21:00:00";Bronze;NULL;NULL;"2022-11-09 00:00:00"
262;Bronze;Annually;"2022-05-09 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-11-09 21:00:00";NULL;NULL;NULL;"2022-08-09 00:00:00"
262;Bronze;Annually;"2022-05-09 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-09 21:00:00";Bronze;NULL;NULL;"2022-08-09 00:00:00"
11;Custom;Monthly;"2019-08-06 00:00:00";MembershipCaptured;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipCaptured;NULL;NULL;22,000;USD;NULL;NULL;NULL;NULL;"2022-12-26 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-02-01 07:00:00";NULL;NULL;NULL;"2022-12-19 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2023-02-01 07:00:00";NULL;NULL;NULL;"2022-12-01 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2023-02-01 07:00:00";NULL;NULL;NULL;"2022-12-01 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 07:00:00";NULL;NULL;NULL;"2022-11-30 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 07:00:00";NULL;NULL;NULL;"2022-11-21 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 07:00:00";NULL;NULL;NULL;"2022-10-10 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-12-01 07:00:00";NULL;NULL;NULL;"2022-10-05 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-11-28 07:00:00";NULL;NULL;NULL;"2022-09-28 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-11-28 07:00:00";NULL;NULL;NULL;"2022-09-28 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-28 07:00:00";NULL;NULL;NULL;"2022-09-15 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-28 07:00:00";NULL;NULL;NULL;"2022-09-14 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-28 07:00:00";NULL;NULL;NULL;"2022-08-31 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-28 07:00:00";NULL;NULL;NULL;"2022-08-31 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpsellUpdated;"2022-07-28 07:00:15";NULL;44,000;USD;NULL;NULL;NULL;NULL;"2022-07-28 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-09-28 07:00:00";NULL;NULL;NULL;"2022-07-28 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-28 07:00:00";NULL;NULL;NULL;"2022-07-28 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-28 07:00:00";NULL;NULL;NULL;"2022-07-27 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-28 07:00:00";Gold;NULL;NULL;"2022-06-30 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipValueChanged;NULL;2;22,000;USD;NULL;NULL;NULL;NULL;"2022-06-30 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-28 07:00:00";Gold;NULL;NULL;"2022-06-30 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipChurnUpdated;NULL;NULL;11,000;USD;NULL;NULL;"2022-06-30 20:30:39";NULL;"2022-06-30 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipRenewed;NULL;1;499;USD;"2023-06-28 17:00:00";NULL;NULL;NULL;"2022-06-30 00:00:00"
272;Custom;"2 Month";"2022-06-28 00:00:00";MembershipValueChanged;NULL;1;11,000;USD;NULL;NULL;NULL;NULL;"2022-06-30 00:00:00"
