"membership_id";"membership_amount";"currency";"renewal_cycle";"membership_plan";"join_date";"charge_amount";"description_event";"discount";"status";"message";"transaction_date";"triggered_by";"payment_method"
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card was declined.;"2022-08-22 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card was declined.;"2022-08-21 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card was declined.;"2022-08-20 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-19 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-18 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-17 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-16 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-15 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-14 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-13 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-12 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-11 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-10 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-09 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-08 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-07 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-06 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-05 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-04 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-03 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-02 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-08-01 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-07-31 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-07-30 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-07-29 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-07-28 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-07-27 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";8,997;membership payment;0;Failed;Your card does not support this type of purchase.;"2022-07-26 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";6,000;membership payment;0;Success;Success;"2022-05-27 00:00:00";staff;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";2,997;membership payment;0;Success;Success;"2022-04-26 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";2,997;membership payment;0;Failed;Your card has insufficient funds.;"2022-04-25 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";2,997;membership payment;0;Failed;Your card has insufficient funds.;"2022-04-25 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";999;membership payment;0;Success;Success;"2022-04-22 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";999;membership payment;0;Success;Success;"2022-03-28 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";999;membership payment;0;Success;Success;"2022-01-26 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";999;membership payment;0;Success;Success;"2022-01-26 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";1,001;membership payment;0;Success;Success;"2022-01-26 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";499;membership payment;0;Success;Success;"2022-01-26 00:00:00";system;PaymentCard
243;2,999;USD;Monthly;Gold;"2022-01-25 00:00:00";499;membership payment;0;Success;Success;"2022-01-25 00:00:00";system;PaymentCard
244;499;USD;Quarterly;Bronze;"2022-01-31 00:00:00";3,209.4299316406;membership payment;0;Success;Success;"2022-08-01 00:00:00";system;PaymentCard
244;499;USD;Quarterly;Bronze;"2022-01-31 00:00:00";3,209.4299316406;membership payment;0;Success;Success;"2022-05-01 00:00:00";system;PaymentCard
244;499;USD;Quarterly;Bronze;"2022-01-31 00:00:00";3,209.4299316406;membership payment;0;Success;Success;"2022-02-01 00:00:00";system;PaymentCard
245;999;USD;Quarterly;Silver;"2022-02-04 00:00:00";2,997;membership payment;0;Success;Success;"2022-11-05 00:00:00";system;PaymentCard
245;999;USD;Quarterly;Silver;"2022-02-04 00:00:00";2,997;membership payment;0;Failed;NULL;"2022-08-05 00:00:00";system;PaymentCard
245;999;USD;Quarterly;Silver;"2022-02-04 00:00:00";2,997;membership payment;0;Success;Success;"2022-08-04 00:00:00";system;PaymentCard
245;999;USD;Quarterly;Silver;"2022-02-04 00:00:00";1,497;membership payment;0;Success;Success;"2022-05-04 00:00:00";system;PaymentCard
245;999;USD;Quarterly;Silver;"2022-02-04 00:00:00";1,497;membership payment;0;Success;Success;"2022-02-04 00:00:00";system;PaymentCard
246;999;USD;Annually;Silver;"2022-02-08 00:00:00";9,500;membership payment;0;Success;Success;"2022-08-09 00:00:00";staff;PaymentCard
246;999;USD;Annually;Silver;"2022-02-08 00:00:00";11,400;membership payment;0;Success;Success;"2022-08-01 00:00:00";system;PaymentCard
246;999;USD;Annually;Silver;"2022-02-08 00:00:00";11,400;membership payment;0;Success;Success;"2022-03-10 00:00:00";system;PaymentCard
247;499;USD;Quarterly;Bronze;"2022-02-14 00:00:00";1,497;membership payment;0;Success;Success;"2022-11-14 00:00:00";system;PaymentCard
247;499;USD;Quarterly;Bronze;"2022-02-14 00:00:00";1,497;membership payment;0;Success;Success;"2022-08-14 00:00:00";system;PaymentCard
247;499;USD;Quarterly;Bronze;"2022-02-14 00:00:00";499;membership payment;0;Success;Success;"2022-07-14 00:00:00";system;PaymentCard
247;499;USD;Quarterly;Bronze;"2022-02-14 00:00:00";499;membership payment;0;Success;Success;"2022-06-14 00:00:00";system;PaymentCard
247;499;USD;Quarterly;Bronze;"2022-02-14 00:00:00";499;membership payment;0;Success;Success;"2022-05-14 00:00:00";system;PaymentCard
247;499;USD;Quarterly;Bronze;"2022-02-14 00:00:00";499;membership payment;0;Success;Success;"2022-04-14 00:00:00";system;PaymentCard
247;499;USD;Quarterly;Bronze;"2022-02-14 00:00:00";499;membership payment;0;Success;Success;"2022-03-14 00:00:00";system;PaymentCard
247;499;USD;Quarterly;Bronze;"2022-02-14 00:00:00";499;membership payment;0;Success;Success;"2022-02-14 00:00:00";system;PaymentCard
248;499;USD;Quarterly;Bronze;"2022-02-16 00:00:00";1,497;membership payment;0;Success;Success;"2022-11-16 00:00:00";system;PaymentCard
248;499;USD;Quarterly;Bronze;"2022-02-16 00:00:00";1,497;membership payment;0;Success;Success;"2022-08-16 00:00:00";system;PaymentCard
248;499;USD;Quarterly;Bronze;"2022-02-16 00:00:00";1,497;membership payment;0;Success;Success;"2022-05-16 00:00:00";system;PaymentCard
248;499;USD;Quarterly;Bronze;"2022-02-16 00:00:00";1,497;membership payment;0;Success;Success;"2022-02-16 00:00:00";system;PaymentCard
249;499;USD;Quarterly;Bronze;"2022-02-24 00:00:00";1,497;membership payment;0;Success;Success;"2022-05-24 00:00:00";system;PaymentCard
249;499;USD;Quarterly;Bronze;"2022-02-24 00:00:00";1,798;membership payment;0;Success;Success;"2022-03-14 00:00:00";system;PaymentCard
249;499;USD;Quarterly;Bronze;"2022-02-24 00:00:00";1,798;membership payment;0;Success;Success;"2022-02-24 00:00:00";system;PaymentCard
249;499;USD;Quarterly;Bronze;"2022-02-24 00:00:00";499;membership payment;0;Success;Success;"2022-02-24 00:00:00";system;PaymentCard
250;499;USD;Quarterly;Bronze;"2022-02-24 00:00:00";1,497;membership payment;0;Success;Success;"2022-12-01 00:00:00";system;PaymentCard
250;499;USD;Quarterly;Bronze;"2022-02-24 00:00:00";8,997;membership payment;0;Success;Success;"2022-09-01 00:00:00";system;PaymentCard
250;499;USD;Quarterly;Bronze;"2022-02-24 00:00:00";8,997;membership payment;0;Success;Success;"2022-06-01 00:00:00";system;PaymentCard
250;499;USD;Quarterly;Bronze;"2022-02-24 00:00:00";8,997;membership payment;0;Success;Success;"2022-03-01 00:00:00";system;PaymentCard
251;499;USD;Quarterly;Bronze;"2022-03-01 00:00:00";1,497;membership payment;0;Success;Success;"2022-12-03 00:00:00";system;PaymentCard
251;499;USD;Quarterly;Bronze;"2022-03-01 00:00:00";1,497;membership payment;0;Success;Success;"2022-09-03 00:00:00";system;PaymentCard
251;499;USD;Quarterly;Bronze;"2022-03-01 00:00:00";1,497;membership payment;0;Success;Success;"2022-06-03 00:00:00";system;PaymentCard
251;499;USD;Quarterly;Bronze;"2022-03-01 00:00:00";2,997;membership payment;0;Success;Success;"2022-03-01 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";2,997;membership payment;0;Success;Success;"2022-12-08 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";8,997;membership payment;0;Success;Success;"2022-09-08 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";8,997;membership payment;0;Success;Success;"2022-06-08 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";8,997;membership payment;0;Failed;Your card was declined.;"2022-06-07 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";8,997;membership payment;0;Failed;Your card was declined.;"2022-06-06 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";8,997;membership payment;0;Failed;Your card was declined.;"2022-06-05 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";8,997;membership payment;0;Failed;Your card was declined.;"2022-06-04 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";8,997;membership payment;0;Failed;Your card was declined.;"2022-06-03 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";8,997;membership payment;0;Failed;Your card was declined.;"2022-06-03 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";3,533;membership payment;0;Success;Success;"2022-04-13 00:00:00";staff;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";499;membership additional service;0;Success;Success;"2022-04-07 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";499;membership additional service;0;Success;Success;"2022-04-07 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";499;membership additional service;0;Success;Success;"2022-04-06 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";3,596;membership additional service;0;Success;Success;"2022-03-30 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";2,238;membership payment;0;Success;Success;"2022-03-30 00:00:00";staff;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";499;membership additional service;0;Success;Success;"2022-03-23 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";499;membership additional service;0;Success;Success;"2022-03-18 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";1,798;membership payment;0;Success;Success;"2022-03-04 00:00:00";system;PaymentCard
252;499;USD;Quarterly;Bronze;"2022-03-02 00:00:00";499;membership payment;0;Success;Success;"2022-03-02 00:00:00";system;PaymentCard
253;499;USD;"2 Month";Bronze;"2022-03-11 00:00:00";2,247.5;membership payment;0;Success;Success;"2022-10-11 00:00:00";system;PaymentCard
253;499;USD;"2 Month";Bronze;"2022-03-11 00:00:00";2,247.5;membership payment;0;Success;Success;"2022-08-11 00:00:00";system;PaymentCard
253;499;USD;"2 Month";Bronze;"2022-03-11 00:00:00";2,247.5;membership payment;0;Success;Success;"2022-06-11 00:00:00";system;PaymentCard
253;499;USD;"2 Month";Bronze;"2022-03-11 00:00:00";2,247.5;membership payment;0;Failed;Your card has insufficient funds.;"2022-03-21 00:00:00";system;PaymentCard
253;499;USD;"2 Month";Bronze;"2022-03-11 00:00:00";2,247.5;membership payment;0;Failed;Your card has insufficient funds.;"2022-03-14 00:00:00";system;PaymentCard
253;499;USD;"2 Month";Bronze;"2022-03-11 00:00:00";1,123.75;membership payment;0;Success;Success;"2022-03-11 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Success;Success;"2022-12-14 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Success;Success;"2022-11-14 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-13 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-12 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-11 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-10 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-09 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-08 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-07 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-06 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-05 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-04 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-03 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-02 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-11-01 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-10-31 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-10-30 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-10-30 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Success;Success;"2022-09-30 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-29 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-28 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-27 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-26 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-25 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-24 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-23 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-22 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-21 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-20 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-19 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-18 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-17 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-16 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-15 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-14 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-13 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-12 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-11 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-10 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-09 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-08 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-07 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-06 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-05 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-04 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-03 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-02 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-09-01 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-31 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-30 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-29 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-28 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-27 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-26 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-25 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-24 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-23 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-22 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-21 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-20 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-19 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-08-18 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-08-17 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-08-16 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-08-15 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-08-14 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-08-13 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Your card was declined.;"2022-08-12 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-11 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-10 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-09 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-08 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-07 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-06 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-05 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-04 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-03 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-02 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-08-01 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-07-31 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-07-30 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-07-29 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-07-28 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-07-27 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-07-26 00:00:00";system;PaymentCard
254;499;USD;Monthly;Bronze;"2022-03-28 00:00:00";499;membership payment;0;Failed;Invalid account.;"2022-07-25 00:00:00";system;PaymentCard
