"charge_amount","currency","membership_id","description_event","discount","status","message","transaction_date","triggered_by","payment_method"
"1497",USD,12,membership payment,0,Success,Success,"2022-07-15 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-07-15 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-07-16 00:00:00",system,PaymentCard
"620",USD,208,membership payment,0,Success,Success,"2022-07-17 00:00:00",system,PaymentCard
"1497",USD,226,membership payment,0,Success,Success,"2022-07-17 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-07-17 00:00:00",system,PaymentCard
"2997",USD,227,membership payment,0,Success,Success,"2022-07-18 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-07-18 00:00:00",system,PaymentCard
"1497",USD,228,membership payment,0,Success,Success,"2022-07-18 00:00:00",system,PaymentCard
"1497",USD,185,membership payment,0,Success,Success,"2022-07-19 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-07-19 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-20 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Success,Success,"2022-07-20 00:00:00",system,PaymentCard
"1497",USD,84,membership payment,0,Success,Success,"2022-07-20 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-07-20 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-20 00:00:00",system,PaymentCard
"1497",USD,278,membership payment,0,Success,Success,"2022-07-20 00:00:00",system,PaymentCard
"499",USD,70,membership payment,0,Success,Success,"2022-07-21 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-07-21 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-21 00:00:00",system,PaymentCard
"1497",USD,279,membership payment,0,Success,Success,"2022-07-21 00:00:00",system,PaymentCard
"499",USD,179,membership payment,0,Success,Success,"2022-07-22 00:00:00",system,PaymentCard
"499",USD,270,membership payment,0,Success,Success,"2022-07-22 00:00:00",system,PaymentCard
"999",USD,138,membership payment,0,Success,Success,"2022-07-22 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-22 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-22 00:00:00",system,PaymentCard
"1497",USD,86,membership payment,0,Success,Success,"2022-07-23 00:00:00",system,PaymentCard
"1497",USD,105,membership payment,0,Success,Success,"2022-07-23 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-23 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-23 00:00:00",system,PaymentCard
"1497",USD,242,membership payment,0,Success,Success,"2022-07-24 00:00:00",system,PaymentCard
"499",USD,264,membership payment,0,Success,Success,"2022-07-24 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-24 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-24 00:00:00",system,PaymentCard
"499",USD,160,membership payment,0,Success,Success,"2022-07-25 00:00:00",system,PaymentCard
"21915",DKK,161,membership payment,0,Success,Success,"2022-07-25 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-25 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-25 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-07-26 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-26 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-26 00:00:00",system,PaymentCard
"499",USD,260,membership payment,0,Success,Success,"2022-07-26 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Success,Success,"2022-07-27 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-07-27 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-27 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-27 00:00:00",system,PaymentCard
"44000",USD,272,membership payment,0,Success,Success,"2022-07-28 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-07-28 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-28 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-28 00:00:00",system,PaymentCard
"499",USD,280,membership payment,0,Success,Success,"2022-07-29 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-07-29 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-29 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-29 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-07-30 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-30 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-30 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-07-31 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-07-31 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-07-31 00:00:00",system,PaymentCard
"22477.5",DKK,103,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"22312.5",DKK,110,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"150000",DKK,111,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"2997",USD,142,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"2409",EUR,148,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"1497",USD,209,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"8997",USD,214,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"3209.43",USD,244,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"11400",USD,246,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-01 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-01 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-01 00:00:00",system,PaymentCard
"18750",DKK,172,membership payment,0,Success,Success,"2022-08-01 00:00:00",system,PaymentCard
"499",USD,237,membership payment,0,Success,Success,"2022-08-02 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-02 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-02 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-02 00:00:00",system,PaymentCard
"499",USD,19,membership additional service,0,Success,Success,"2022-08-02 00:00:00",system,PaymentCard
"1497",USD,229,membership payment,0,Success,Success,"2022-08-03 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-03 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-03 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-03 00:00:00",system,PaymentCard
"2997",USD,174,membership payment,0,Success,Success,"2022-08-03 00:00:00",system,PaymentCard
"2045",USD,188,membership payment,0,Success,Success,"2022-08-03 00:00:00",system,PaymentCard
"10800",USD,147,membership payment,0,Success,Success,"2022-08-04 00:00:00",system,PaymentCard
"2997",USD,245,membership payment,0,Success,Success,"2022-08-04 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-04 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-04 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-04 00:00:00",system,PaymentCard
"999",USD,129,membership payment,0,Success,Success,"2022-08-04 00:00:00",system,PaymentCard
"1497",USD,140,membership payment,0,Success,Success,"2022-08-05 00:00:00",system,PaymentCard
"3371.25",USD,230,membership payment,0,Success,Success,"2022-08-05 00:00:00",system,PaymentCard
"2997",USD,245,membership payment,0,Failed,NULL,"2022-08-05 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-05 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-05 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-05 00:00:00",system,PaymentCard
"1497",USD,88,membership payment,0,Success,Success,"2022-08-05 00:00:00",system,PaymentCard
"499",USD,265,membership payment,0,Success,Success,"2022-08-06 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-06 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-06 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-06 00:00:00",system,PaymentCard
"499",USD,275,membership payment,0,Success,Success,"2022-08-06 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-07 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-07 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-07 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-08 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-08 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-08 00:00:00",system,PaymentCard
"9500",USD,246,membership payment,0,Success,Success,"2022-08-09 00:00:00",staff,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-09 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-09 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-09 00:00:00",system,PaymentCard
"1497",USD,262,membership payment,0,Success,Success,"2022-08-09 00:00:00",system,PaymentCard
"1497",USD,235,membership payment,0,Success,Success,"2022-08-10 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-10 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-10 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-10 00:00:00",system,PaymentCard
"7125",USD,211,membership payment,0,Success,Success,"2022-08-10 00:00:00",system,PaymentCard
"2247.5",USD,253,membership payment,0,Success,Success,"2022-08-11 00:00:00",system,PaymentCard
"1497",USD,169,membership payment,0,Success,Success,"2022-08-11 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-11 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-11 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-11 00:00:00",system,PaymentCard
"8997",USD,183,membership payment,0,Success,Success,"2022-08-12 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-12 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-08-12 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-12 00:00:00",system,PaymentCard
"1497",USD,263,membership payment,0,Success,Success,"2022-08-12 00:00:00",system,PaymentCard
"999",USD,277,membership payment,0,Success,Success,"2022-08-12 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-13 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-08-13 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-13 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-14 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-08-14 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-14 00:00:00",system,PaymentCard
"1497",USD,247,membership payment,0,Success,Success,"2022-08-14 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-15 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-08-15 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-15 00:00:00",system,PaymentCard
"1497",USD,248,membership payment,0,Success,Success,"2022-08-16 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-16 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-08-16 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-16 00:00:00",system,PaymentCard
"1497",USD,151,membership payment,0,Success,Success,"2022-08-17 00:00:00",system,PaymentCard
"620",USD,208,membership payment,0,Success,Success,"2022-08-17 00:00:00",system,PaymentCard
"1497",USD,232,membership payment,0,Success,Success,"2022-08-17 00:00:00",system,PaymentCard
"1123.75",USD,268,membership payment,0,Success,Success,"2022-08-17 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-17 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-08-17 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-17 00:00:00",system,PaymentCard
"1497",USD,233,membership payment,0,Success,Success,"2022-08-17 00:00:00",system,PaymentCard
"1497",USD,23,membership payment,0,Success,Success,"2022-08-18 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Failed,Your card was declined.,"2022-08-18 00:00:00",system,PaymentCard
"1497",USD,259,membership payment,0,Success,Success,"2022-08-18 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-18 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-08-18 00:00:00",system,PaymentCard
"1497",USD,19,membership payment,0,Success,Success,"2022-08-19 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-19 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-19 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card was declined.,"2022-08-20 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-20 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card was declined.,"2022-08-21 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-21 00:00:00",system,PaymentCard
"999",USD,138,membership payment,0,Success,Success,"2022-08-22 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card was declined.,"2022-08-22 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-22 00:00:00",system,PaymentCard
"1497",USD,101,membership payment,0,Success,Success,"2022-08-22 00:00:00",system,PaymentCard
"2997",USD,212,membership payment,0,Success,Success,"2022-08-23 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card was declined.,"2022-08-23 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-23 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card has insufficient funds.,"2022-08-24 00:00:00",system,PaymentCard
"499",USD,264,membership payment,0,Success,Success,"2022-08-24 00:00:00",system,PaymentCard
"1497",USD,213,membership payment,0,Success,Success,"2022-08-24 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card was declined.,"2022-08-24 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-24 00:00:00",system,PaymentCard
"2997",USD,192,membership payment,0,Success,Success,"2022-08-24 00:00:00",system,PaymentCard
"1497",USD,281,membership payment,0,Success,Success,"2022-08-24 00:00:00",system,PaymentCard
"1497",USD,282,membership payment,0,Success,Success,"2022-08-24 00:00:00",system,PaymentCard
"10788",USD,160,membership payment,0,Success,Success,"2022-08-25 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card was declined.,"2022-08-25 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-25 00:00:00",system,PaymentCard
"1497",USD,207,membership payment,0,Success,Success,"2022-08-25 00:00:00",system,PaymentCard
"1497",USD,283,membership payment,0,Success,Success,"2022-08-25 00:00:00",system,PaymentCard
"1497",USD,152,membership payment,0,Success,Success,"2022-08-26 00:00:00",system,PaymentCard
"1497",USD,234,membership payment,0,Success,Success,"2022-08-26 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-26 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-26 00:00:00",system,PaymentCard
"999",USD,20,membership additional service,0,Success,Success,"2022-08-26 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-27 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-27 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-28 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-28 00:00:00",system,PaymentCard
"499",USD,280,membership payment,0,Success,Success,"2022-08-29 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-29 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-29 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-30 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-30 00:00:00",system,PaymentCard
"999",USD,20,membership additional service,0,Success,Success,"2022-08-31 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-08-31 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-08-31 00:00:00",system,PaymentCard
"1497",USD,18,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"2997",USD,20,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"1497",USD,25,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"1497",USD,108,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"1497",USD,109,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"32497.5",DKK,112,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"2997",USD,117,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"1497",USD,131,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"200000",USD,159,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"8997",USD,250,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"499",USD,260,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"1497",USD,284,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-01 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-01 00:00:00",system,PaymentCard
"2999",EUR,127,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"18750",DKK,172,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"1497",USD,285,membership payment,0,Success,Success,"2022-09-01 00:00:00",system,PaymentCard
"499",USD,237,membership payment,0,Success,Success,"2022-09-02 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-02 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-02 00:00:00",system,PaymentCard
"1497",USD,251,membership payment,0,Success,Success,"2022-09-03 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-03 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-03 00:00:00",system,PaymentCard
"2045",USD,188,membership payment,0,Success,Success,"2022-09-03 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-04 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-04 00:00:00",system,PaymentCard
"999",USD,129,membership payment,0,Success,Success,"2022-09-04 00:00:00",system,PaymentCard
"1798",USD,257,membership payment,0,Success,Success,"2022-09-05 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-05 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-05 00:00:00",system,PaymentCard
"2997",USD,14,membership payment,0,Success,Success,"2022-09-06 00:00:00",system,PaymentCard
"499",USD,265,membership payment,0,Success,Success,"2022-09-06 00:00:00",system,PaymentCard
"499",USD,286,membership payment,0,Success,Success,"2022-09-06 00:00:00",system,PaymentCard
"3371.25",USD,215,membership payment,0,Success,Success,"2022-09-06 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-06 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-06 00:00:00",system,PaymentCard
"499",USD,275,membership payment,0,Success,Success,"2022-09-06 00:00:00",system,PaymentCard
"999",USD,174,membership payment,0,Success,Success,"2022-09-07 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-07 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-07 00:00:00",system,PaymentCard
"8997",USD,252,membership payment,0,Success,Success,"2022-09-08 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-08 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-08 00:00:00",system,PaymentCard
"7800",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-08 00:00:00",system,PaymentCard
"1497",USD,132,membership payment,0,Success,Success,"2022-09-08 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-09 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-09 00:00:00",system,PaymentCard
"1497",USD,175,membership payment,0,Failed,Your card has insufficient funds.,"2022-09-09 00:00:00",system,PaymentCard
"499",USD,175,membership payment,0,Success,Success,"2022-09-09 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-10 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-10 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-11 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-11 00:00:00",system,PaymentCard
"50000",DKK,111,membership additional service,0,Success,Success,"2022-09-12 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-12 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-12 00:00:00",system,PaymentCard
"999",USD,277,membership payment,0,Success,Success,"2022-09-12 00:00:00",system,PaymentCard
"1123.75",USD,268,membership additional service,0,Success,Success,"2022-09-13 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-13 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-13 00:00:00",system,PaymentCard
"2002",USD,283,membership payment,0,Success,Success,"2022-09-13 00:00:00",staff,PaymentCard
"1497",USD,210,membership payment,0,Success,Success,"2022-09-13 00:00:00",system,PaymentCard
"3003",USD,238,membership payment,0,Success,Success,"2022-09-14 00:00:00",staff,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-14 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-14 00:00:00",system,PaymentCard
"499",USD,287,membership payment,0,Success,Success,"2022-09-14 00:00:00",system,PaymentCard
"2997",USD,97,membership payment,0,Success,Success,"2022-09-15 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-15 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-15 00:00:00",system,PaymentCard
"1497",USD,80,membership payment,0,Success,Success,"2022-09-16 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-16 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-16 00:00:00",system,PaymentCard
"620",USD,208,membership payment,0,Success,Success,"2022-09-17 00:00:00",system,PaymentCard
"2997",USD,165,membership payment,0,Success,Success,"2022-09-17 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-17 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-17 00:00:00",system,PaymentCard
"1497",USD,177,membership payment,0,Success,Success,"2022-09-18 00:00:00",system,PaymentCard
"3371.25",USD,178,membership payment,0,Success,Success,"2022-09-18 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-18 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-18 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-19 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-19 00:00:00",system,PaymentCard
"7125",USD,268,membership payment,0,Success,Success,"2022-09-20 00:00:00",system,PaymentCard
"50000",DKK,111,membership additional service,0,Success,Success,"2022-09-20 00:00:00",system,PaymentCard
